,X,Y,Z
5107,528262.92,710346.56,10.665
5108,528267.03,710337.44,10.620000000000001
5109,528271.14,710328.32,10.610999999999999
5110,528275.24,710319.2,10.782
5111,528279.35,710310.08,10.584
5112,528283.46,710300.97,10.566
5113,528287.57,710291.85,10.512
5114,528291.67,710282.73,10.287
5115,528295.78,710273.61,10.053
5116,528299.89,710264.5,9.270000000000001
5117,528303.99,710255.38,8.604000000000001
5118,528308.1,710246.26,8.118
5119,528312.21,710237.14,7.938000000000001
5120,528316.32,710228.03,7.209
5121,528320.42,710218.91,5.508
5122,528324.53,710209.79,2.6910000000000003
5123,528328.64,710200.67,1.26
5124,528332.75,710191.56,0.81
5125,528336.85,710182.44,0.918
5126,528202.22,710505.66,0.171
5127,528206.33,710496.54,1.359
5128,528210.43,710487.43,2.583
5129,528214.54,710478.31,4.545
5130,528218.65,710469.19,6.336
5131,528222.75,710460.07,7.146000000000001
5132,528226.86,710450.96,7.965
5133,528230.97,710441.84,8.703
5134,528235.08,710432.72,9.018
5135,528239.18,710423.6,10.026000000000002
5136,528243.29,710414.49,8.937
5137,528247.4,710405.37,6.291
5138,528251.5,710396.25,6.930000000000001
5139,528255.61,710387.13,7.848000000000001
5140,528259.72,710378.02,8.595
5141,528263.83,710368.9,9.036
5142,528267.93,710359.78,9.477
5143,528272.04,710350.66,10.232999999999999
5144,528276.15,710341.55,10.404
5145,528280.26,710332.43,10.53
5146,528284.36,710323.31,10.584
5147,528288.47,710314.19,10.539000000000001
5148,528292.58,710305.07,10.413
5149,528296.68,710295.96,10.512
5150,528300.79,710286.84,10.449
5151,528304.9,710277.72,10.107000000000001
5152,528309.01,710268.6,9.495000000000001
5153,528313.11,710259.49,8.802
5154,528317.22,710250.37,8.226
5155,528321.33,710241.25,7.992000000000001
5156,528325.43,710232.13,7.569
5157,528329.54,710223.02,6.255
5158,528333.65,710213.9,4.032000000000001
5159,528337.76,710204.78,1.035
5160,528341.86,710195.66,0.657
5161,528345.97,710186.55,0.9630000000000001
5162,528350.08,710177.43,0.9720000000000001
5163,528215.44,710500.65,0.396
5164,528219.55,710491.53,1.4040000000000001
5165,528223.66,710482.42,3.366
5166,528227.76,710473.3,5.319
5167,528231.87,710464.18,7.038
5168,528235.98,710455.06,7.6049999999999995
5169,528240.09,710445.95,8.424
5170,528244.19,710436.83,8.937
5171,528248.3,710427.71,9.432
5172,528252.41,710418.59,9.963000000000001
5173,528256.52,710409.48,8.28
5174,528260.62,710400.36,6.255
5175,528264.73,710391.24,7.407000000000001
5176,528268.84,710382.12,8.451
5177,528272.94,710373.01,9.09
5178,528277.05,710363.89,9.297
5179,528281.16,710354.77,9.747
5180,528285.27,710345.65,10.08
5181,528289.37,710336.53,10.332
5182,528293.48,710327.42,10.422
5183,528297.59,710318.3,10.539000000000001
5184,528301.69,710309.18,10.422
5185,528305.8,710300.06,10.376999999999999
5186,528309.91,710290.95,10.296
5187,528314.02,710281.83,10.089
5188,528318.12,710272.71,9.639000000000001
5189,528322.23,710263.59,9.063
5190,528326.34,710254.48,8.46
5191,528330.44,710245.36,8.244
5192,528334.55,710236.24,7.893
5193,528338.66,710227.12,6.75
5194,528342.77,710218.01,4.941000000000001
5195,528346.87,710208.89,2.394
5196,528350.98,710199.77,1.197
5197,528355.09,710190.65,0.8280000000000001
5198,528359.19,710181.54,0.9450000000000001
5199,528363.3,710172.42,0.927
5200,528224.56,710504.76,0.27
5201,528228.67,710495.64,0.441
5202,528232.78,710486.52,2.097
5203,528236.88,710477.41,4.014
5204,528240.99,710468.29,5.922000000000001
5205,528245.1,710459.17,7.335000000000001
5206,528249.2,710450.05,7.973999999999999
5207,528253.31,710440.94,8.955
5208,528257.42,710431.82,9.270000000000001
5209,528261.53,710422.7,8.865
5210,528265.63,710413.58,8.379000000000001
5211,528269.74,710404.47,7.191000000000001
5212,528273.85,710395.35,6.381
5213,528277.95,710386.23,7.551000000000001
5214,528282.06,710377.11,8.262
5215,528286.17,710367.99,8.874
5216,528290.28,710358.88,9.369
5217,528294.38,710349.76,9.846
5218,528298.49,710340.64,9.855
5219,528302.6,710331.52,10.386
5220,528306.7,710322.41,10.449
5221,528310.81,710313.29,10.296
5222,528314.92,710304.17,10.323
5223,528319.03,710295.05,10.143
5224,528323.13,710285.94,10.08
5225,528327.24,710276.82,9.747
5226,528331.35,710267.7,9.09
5227,528335.46,710258.58,8.504999999999999
5228,528339.56,710249.47,8.208
5229,528343.67,710240.35,8.019
5230,528347.78,710231.23,7.515
5231,528351.88,710222.11,6.12
5232,528355.99,710213.0,4.41
5233,528360.1,710203.88,2.475
5234,528364.21,710194.76,1.827
5235,528368.31,710185.64,1.1880000000000002
5236,528372.42,710176.52,0.891
5237,528237.79,710499.75,0.279
5238,528241.89,710490.63,0.747
5239,528246.0,710481.51,1.6560000000000001
5240,528250.11,710472.4,3.4290000000000003
5241,528254.21,710463.28,6.273
5242,528258.32,710454.16,7.596
5243,528262.43,710445.04,8.118
5244,528266.54,710435.93,8.298
5245,528270.64,710426.81,7.731
5246,528274.75,710417.69,7.218
5247,528278.86,710408.57,6.813000000000001
5248,528282.96,710399.45,6.129
5249,528287.07,710390.34,6.489
5250,528291.18,710381.22,7.479000000000001
5251,528295.29,710372.1,8.109
5252,528299.39,710362.98,9.107999999999999
5253,528303.5,710353.87,9.549
5254,528307.61,710344.75,9.891
5255,528311.72,710335.63,10.143
5256,528315.82,710326.51,10.305
5257,528319.93,710317.4,10.224
5258,528324.04,710308.28,10.188
5259,528328.14,710299.16,10.215
5260,528332.25,710290.04,10.017000000000001
5261,528336.36,710280.93,9.801
5262,528340.47,710271.81,9.315
5263,528344.57,710262.69,8.82
5264,528348.68,710253.57,8.487
5265,528352.79,710244.46,8.360999999999999
5266,528356.89,710235.34,8.028
5267,528361.0,710226.22,7.137
5268,528365.11,710217.1,5.7780000000000005
5269,528369.22,710207.98,3.7800000000000002
5270,528373.32,710198.87,3.1050000000000004
5271,528377.43,710189.75,2.457
5272,528381.54,710180.63,0.9990000000000001
5273,528385.64,710171.51,0.846
5274,528246.9,710503.86,0.41400000000000003
5275,528251.01,710494.74,0.657
5276,528255.12,710485.62,1.296
5277,528259.22,710476.5,2.1870000000000003
5278,528263.33,710467.39,3.4019999999999997
5279,528267.44,710458.27,6.354
5280,528271.55,710449.15,6.723
5281,528275.65,710440.03,6.75
5282,528279.76,710430.91,6.732
5283,528283.87,710421.8,6.147
5284,528287.98,710412.68,5.688000000000001
5285,528292.08,710403.56,5.6610000000000005
5286,528296.19,710394.44,5.625
5287,528300.3,710385.33,6.6690000000000005
5288,528304.4,710376.21,7.596
5289,528308.51,710367.09,8.703
5290,528312.62,710357.97,9.315
5291,528316.73,710348.86,9.684
5292,528320.83,710339.74,9.999
5293,528324.94,710330.62,10.232999999999999
5294,528329.05,710321.5,10.242
5295,528333.15,710312.39,10.035
5296,528337.26,710303.27,10.071
5297,528341.37,710294.15,9.99
5298,528345.48,710285.03,9.918
5299,528349.58,710275.92,9.423
5300,528353.69,710266.8,9.107999999999999
5301,528357.8,710257.68,8.721
5302,528361.9,710248.56,8.595
5303,528366.01,710239.44,8.126999999999999
5304,528370.12,710230.33,7.8660000000000005
5305,528374.23,710221.21,6.705
5306,528378.33,710212.09,5.678999999999999
5307,528382.44,710202.97,4.383
5308,528386.55,710193.86,3.303
5309,528390.65,710184.74,0.9630000000000001
5310,528394.76,710175.62,0.8190000000000001
5311,528260.13,710498.85,0.48600000000000004
5312,528264.24,710489.73,0.909
5313,528268.34,710480.61,1.863
5314,528272.45,710471.49,2.583
5315,528276.56,710462.37,2.907
5316,528280.66,710453.26,5.049
5317,528284.77,710444.14,5.445
5318,528288.88,710435.02,5.382000000000001
5319,528292.99,710425.9,5.157000000000001
5320,528297.09,710416.79,5.184
5321,528301.2,710407.67,5.301
5322,528305.31,710398.55,5.364
5323,528309.41,710389.43,5.931
5324,528313.52,710380.32,7.3709999999999996
5325,528317.63,710371.2,8.307
5326,528321.74,710362.08,9.162
5327,528325.84,710352.96,9.531
5328,528329.95,710343.85,9.693
5329,528334.06,710334.73,10.143
5330,528338.16,710325.61,10.161
5331,528342.27,710316.49,9.999
5332,528346.38,710307.38,10.125
5333,528350.49,710298.26,10.071
5334,528354.59,710289.14,9.972
5335,528358.7,710280.02,9.612
5336,528362.81,710270.9,9.306000000000001
5337,528366.92,710261.79,8.964
5338,528371.02,710252.67,8.721
5339,528375.13,710243.55,8.523000000000001
5340,528379.24,710234.43,8.19
5341,528383.34,710225.32,7.668
5342,528387.45,710216.2,6.777
5343,528391.56,710207.08,5.652
5344,528395.67,710197.96,3.6630000000000003
5345,528399.77,710188.85,0.9720000000000001
5346,528403.88,710179.73,0.927
5347,528407.99,710170.61,0.774
5348,528269.25,710502.95,0.549
5349,528273.35,710493.83,0.7110000000000001
5350,528277.46,710484.72,1.521
5351,528281.57,710475.6,2.286
5352,528285.67,710466.48,2.8440000000000003
5353,528289.78,710457.36,3.087
5354,528293.89,710448.25,4.104
5355,528298.0,710439.13,4.437
5356,528302.1,710430.01,4.482
5357,528306.21,710420.89,4.572
5358,528310.32,710411.78,5.148
5359,528314.42,710402.66,5.508
5360,528318.53,710393.54,5.859
5361,528322.64,710384.42,6.777
5362,528326.75,710375.31,8.091000000000001
5363,528330.85,710366.19,9.027
5364,528334.96,710357.07,9.612
5365,528339.07,710347.95,9.639000000000001
5366,528343.18,710338.84,9.99
5367,528347.28,710329.72,9.99
5368,528351.39,710320.6,10.026000000000002
5369,528355.5,710311.48,10.044
5370,528359.6,710302.36,10.170000000000002
5371,528363.71,710293.25,10.071
5372,528367.82,710284.13,9.729000000000001
5373,528371.93,710275.01,9.504000000000001
5374,528376.03,710265.89,9.261
5375,528380.14,710256.78,8.928
5376,528384.25,710247.66,8.784
5377,528388.35,710238.54,8.343
5378,528392.46,710229.42,8.1
5379,528396.57,710220.31,7.506
5380,528400.68,710211.19,6.8580000000000005
5381,528404.78,710202.07,4.401
5382,528408.89,710192.95,1.494
5383,528413.0,710183.84,0.9
5384,528417.1,710174.72,0.756
5385,528282.47,710497.94,0.5850000000000001
5386,528286.58,710488.82,1.071
5387,528290.68,710479.71,1.809
5388,528294.79,710470.59,2.547
5389,528298.9,710461.47,3.06
5390,528303.01,710452.35,3.411
5391,528307.11,710443.24,3.6630000000000003
5392,528311.22,710434.12,3.825
5393,528315.33,710425.0,4.4910000000000005
5394,528319.44,710415.88,4.896000000000001
5395,528323.54,710406.77,5.472
5396,528327.65,710397.65,5.904
5397,528331.76,710388.53,6.543
5398,528335.86,710379.41,7.551000000000001
5399,528339.97,710370.3,8.712
5400,528344.08,710361.18,9.684
5401,528348.19,710352.06,9.522
5402,528352.29,710342.94,9.378
5403,528356.4,710333.82,9.792000000000002
5404,528360.51,710324.71,9.981
5405,528364.61,710315.59,9.981
5406,528368.72,710306.47,10.098
5407,528372.83,710297.35,10.098
5408,528376.94,710288.24,9.918
5409,528381.04,710279.12,9.54
5410,528385.15,710270.0,9.450000000000001
5411,528389.26,710260.88,9.225
5412,528393.36,710251.77,8.982000000000001
5413,528397.47,710242.65,8.55
5414,528401.58,710233.53,8.325000000000001
5415,528405.69,710224.41,8.046
5416,528409.79,710215.3,7.011
5417,528413.9,710206.18,5.229
5418,528418.01,710197.06,2.529
5419,528422.11,710187.94,1.197
5420,528426.22,710178.83,0.783
5421,528430.33,710169.71,0.6930000000000001
5422,528291.59,710502.05,0.639
5423,528295.7,710492.93,0.666
5424,528299.8,710483.81,1.278
5425,528303.91,710474.7,2.133
5426,528308.02,710465.58,2.7720000000000002
5427,528312.12,710456.46,3.2760000000000002
5428,528316.23,710447.34,3.51
5429,528320.34,710438.23,3.8160000000000003
5430,528324.45,710429.11,4.275
5431,528328.55,710419.99,4.761
5432,528332.66,710410.87,5.229
5433,528336.77,710401.76,5.796
5434,528340.87,710392.64,6.363
5435,528344.98,710383.52,7.353
5436,528349.09,710374.4,8.334
5437,528353.2,710365.28,9.09
5438,528357.3,710356.17,9.288
5439,528361.41,710347.05,8.991
5440,528365.52,710337.93,9.251999999999999
5441,528369.62,710328.81,9.702
5442,528373.73,710319.7,9.882000000000001
5443,528377.84,710310.58,9.972
5444,528381.95,710301.46,10.179
5445,528386.05,710292.34,9.972
5446,528390.16,710283.23,9.711
5447,528394.27,710274.11,9.603
5448,528398.38,710264.99,9.513
5449,528402.48,710255.87,9.0
5450,528406.59,710246.76,8.865
5451,528410.7,710237.64,8.433
5452,528414.8,710228.52,8.235000000000001
5453,528418.91,710219.4,7.3260000000000005
5454,528423.02,710210.29,5.841
5455,528427.13,710201.17,2.862
5456,528431.23,710192.05,1.575
5457,528435.34,710182.93,0.909
5458,528439.45,710173.81,0.657
5459,528443.55,710164.7,6.957000000000001
5460,528304.81,710497.04,0.522
5461,528308.92,710487.92,0.8370000000000001
5462,528313.03,710478.8,1.683
5463,528317.13,710469.69,2.358
5464,528321.24,710460.57,2.6550000000000002
5465,528325.35,710451.45,3.4379999999999997
5466,528329.46,710442.33,3.8429999999999995
5467,528333.56,710433.22,4.248
5468,528337.67,710424.1,4.6080000000000005
5469,528341.78,710414.98,5.004
5470,528345.88,710405.86,5.517
5471,528349.99,710396.74,6.147
5472,528354.1,710387.63,6.8580000000000005
5473,528358.21,710378.51,7.722
5474,528362.31,710369.39,8.478
5475,528366.42,710360.27,8.91
5476,528370.53,710351.16,8.856
5477,528374.64,710342.04,8.586
5478,528378.74,710332.92,9.261
5479,528382.85,710323.8,9.774
5480,528386.96,710314.69,9.882000000000001
5481,528391.06,710305.57,10.044
5482,528395.17,710296.45,9.972
5483,528399.28,710287.33,9.711
5484,528403.39,710278.22,9.648000000000001
5485,528407.49,710269.1,9.522
5486,528411.6,710259.98,9.243
5487,528415.71,710250.86,8.928
5488,528419.81,710241.75,8.613000000000001
5489,528423.92,710232.63,8.316
5490,528428.03,710223.51,7.722
5491,528432.14,710214.39,6.417
5492,528436.24,710205.27,4.6080000000000005
5493,528440.35,710196.16,2.2230000000000003
5494,528444.46,710187.04,1.395
5495,528448.56,710177.92,0.873
5496,528452.67,710168.8,2.745
5497,528313.93,710501.15,0.657
5498,528318.04,710492.03,0.5850000000000001
5499,528322.15,710482.91,0.936
5500,528326.25,710473.79,1.476
5501,528330.36,710464.68,2.331
5502,528334.47,710455.56,2.9970000000000003
5503,528338.57,710446.44,3.69
5504,528342.68,710437.32,4.275
5505,528346.79,710428.21,4.545
5506,528350.9,710419.09,4.923
5507,528355.0,710409.97,5.337
5508,528359.11,710400.85,5.904
5509,528363.22,710391.73,6.381
5510,528367.32,710382.62,7.128
5511,528371.43,710373.5,7.848000000000001
5512,528375.54,710364.38,8.433
5513,528379.65,710355.26,8.712
5514,528383.75,710346.15,8.370000000000001
5515,528387.86,710337.03,8.504999999999999
5516,528391.97,710327.91,9.360000000000001
5517,528396.07,710318.79,9.81
5518,528400.18,710309.68,9.963000000000001
5519,528404.29,710300.56,10.053
5520,528408.4,710291.44,9.792000000000002
5521,528412.5,710282.32,9.585
5522,528416.61,710273.21,9.459
5523,528420.72,710264.09,9.279
5524,528424.82,710254.97,8.919
5525,528428.93,710245.85,8.757000000000001
5526,528433.04,710236.73,8.496
5527,528437.15,710227.62,8.028
5528,528441.25,710218.5,6.957000000000001
5529,528445.36,710209.38,5.346
5530,528449.47,710200.26,2.781
5531,528453.58,710191.15,2.097
5532,528457.68,710182.03,1.314
5533,528461.79,710172.91,0.909
5534,528465.9,710163.79,9.828
5535,528327.16,710496.14,0.36000000000000004
5536,528331.26,710487.02,0.855
5537,528335.37,710477.9,1.269
5538,528339.48,710468.78,2.142
5539,528343.58,710459.67,2.9250000000000003
5540,528347.69,710450.55,3.339
5541,528351.8,710441.43,3.9330000000000003
5542,528355.91,710432.31,4.6979999999999995
5543,528360.01,710423.19,4.932
5544,528364.12,710414.08,5.202
5545,528368.23,710404.96,5.562
5546,528372.33,710395.84,6.219
5547,528376.44,710386.72,6.705
5548,528380.55,710377.61,7.416
5549,528384.66,710368.49,7.965
5550,528388.76,710359.37,8.19
5551,528392.87,710350.25,8.235000000000001
5552,528396.98,710341.14,7.911
5553,528401.08,710332.02,8.964
5554,528405.19,710322.9,9.765
5555,528409.3,710313.78,9.99
5556,528413.41,710304.67,9.963000000000001
5557,528417.51,710295.55,9.738000000000001
5558,528421.62,710286.43,9.612
5559,528425.73,710277.31,9.576
5560,528429.84,710268.2,9.450000000000001
5561,528433.94,710259.08,9.054
5562,528438.05,710249.96,8.757000000000001
5563,528442.16,710240.84,8.586
5564,528446.26,710231.72,8.451
5565,528450.37,710222.61,7.829999999999999
5566,528454.48,710213.49,6.453
5567,528458.59,710204.37,4.6259999999999994
5568,528462.69,710195.25,3.24
5569,528466.8,710186.14,2.2769999999999997
5570,528470.91,710177.02,1.4580000000000002
5571,528475.01,710167.9,5.6160000000000005
5572,528340.38,710491.13,0.747
5573,528344.49,710482.01,1.071
5574,528348.59,710472.89,2.025
5575,528352.7,710463.77,2.754
5576,528356.81,710454.65,3.366
5577,528360.92,710445.54,3.726
5578,528365.02,710436.42,4.1850000000000005
5579,528369.13,710427.3,5.013000000000001
5580,528373.24,710418.18,5.148
5581,528377.34,710409.07,5.391
5582,528381.45,710399.95,5.814
5583,528385.56,710390.83,6.489
5584,528389.67,710381.71,7.02
5585,528393.77,710372.6,7.641
5586,528397.88,710363.48,7.973999999999999
5587,528401.99,710354.36,8.154
5588,528406.1,710345.24,8.253
5589,528410.2,710336.13,8.442
5590,528414.31,710327.01,9.468
5591,528418.42,710317.89,9.981
5592,528422.52,710308.77,9.891
5593,528426.63,710299.66,9.558
5594,528430.74,710290.54,9.612
5595,528434.85,710281.42,9.513
5596,528438.95,710272.3,9.288
5597,528443.06,710263.18,9.135
5598,528447.17,710254.07,8.937
5599,528451.27,710244.95,8.856
5600,528455.38,710235.83,8.739
5601,528459.49,710226.71,8.397
5602,528463.6,710217.6,7.460999999999999
5603,528467.7,710208.48,6.183
5604,528471.81,710199.36,4.284
5605,528475.92,710190.24,3.267
5606,528480.02,710181.13,2.3400000000000003
5607,528484.13,710172.01,0.846
5608,528349.5,710495.23,0.48600000000000004
5609,528353.61,710486.11,0.873
5610,528357.71,710477.0,1.827
5611,528361.82,710467.88,2.79
5612,528365.93,710458.76,3.2760000000000002
5613,528370.03,710449.64,3.7350000000000003
5614,528374.14,710440.53,4.167
5615,528378.25,710431.41,4.545
5616,528382.36,710422.29,5.076
5617,528386.46,710413.17,5.274
5618,528390.57,710404.06,5.6160000000000005
5619,528394.68,710394.94,6.111
5620,528398.78,710385.82,6.705
5621,528402.89,710376.7,7.344
5622,528407.0,710367.59,7.857
5623,528411.11,710358.47,8.1
5624,528415.21,710349.35,8.397
5625,528419.32,710340.23,8.469000000000001
5626,528423.43,710331.12,9.261
5627,528427.53,710322.0,9.873000000000001
5628,528431.64,710312.88,9.936
5629,528435.75,710303.76,9.693
5630,528439.86,710294.64,9.423
5631,528443.96,710285.53,9.405
5632,528448.07,710276.41,9.315
5633,528452.18,710267.29,9.342
5634,528456.28,710258.17,9.045000000000002
5635,528460.39,710249.06,8.874
5636,528464.5,710239.94,8.883
5637,528468.61,710230.82,8.775
5638,528472.71,710221.7,8.298
5639,528476.82,710212.59,7.182
5640,528480.93,710203.47,5.355
5641,528485.04,710194.35,4.338
5642,528489.14,710185.23,2.475
5643,528493.25,710176.12,1.161
5644,528497.36,710167.0,8.487
5645,528362.72,710490.22,0.6120000000000001
5646,528366.83,710481.1,1.6380000000000001
5647,528370.94,710471.99,2.853
5648,528375.04,710462.87,3.4290000000000003
5649,528379.15,710453.75,3.8070000000000004
5650,528383.26,710444.63,3.789
5651,528387.37,710435.52,4.4190000000000005
5652,528391.47,710426.4,4.77
5653,528395.58,710417.28,5.256
5654,528399.69,710408.16,5.535
5655,528403.79,710399.05,5.904
5656,528407.9,710389.93,6.606
5657,528412.01,710380.81,7.146000000000001
5658,528416.12,710371.69,7.704000000000001
5659,528420.22,710362.58,8.199
5660,528424.33,710353.46,8.307
5661,528428.44,710344.34,8.577
5662,528432.54,710335.22,8.982000000000001
5663,528436.65,710326.1,9.657
5664,528440.76,710316.99,9.846
5665,528444.87,710307.87,9.702
5666,528448.97,710298.75,9.531
5667,528453.08,710289.63,9.675
5668,528457.19,710280.52,9.432
5669,528461.3,710271.4,9.144
5670,528465.4,710262.28,9.18
5671,528469.51,710253.16,9.09
5672,528473.62,710244.05,8.991
5673,528477.72,710234.93,8.937
5674,528481.83,710225.81,8.856
5675,528485.94,710216.69,8.172
5676,528490.05,710207.58,7.0649999999999995
5677,528494.15,710198.46,5.274
5678,528498.26,710189.34,3.168
5679,528502.37,710180.22,1.611
5680,528506.47,710171.11,4.266
5681,528371.84,710494.33,0.48600000000000004
5682,528375.95,710485.21,0.6030000000000001
5683,528380.05,710476.09,1.71
5684,528384.16,710466.98,2.8440000000000003
5685,528388.27,710457.86,3.267
5686,528392.38,710448.74,3.645
5687,528396.48,710439.62,4.059
5688,528400.59,710430.51,4.707000000000001
5689,528404.7,710421.39,5.121
5690,528408.8,710412.27,5.463
5691,528412.91,710403.15,5.8229999999999995
5692,528417.02,710394.04,6.381
5693,528421.13,710384.92,6.984
5694,528425.23,710375.8,7.578
5695,528429.34,710366.68,8.091000000000001
5696,528433.45,710357.56,8.316
5697,528437.56,710348.45,8.523000000000001
5698,528441.66,710339.33,8.901000000000002
5699,528445.77,710330.21,9.468
5700,528449.88,710321.09,9.864
5701,528453.98,710311.98,9.891
5702,528458.09,710302.86,9.629999999999999
5703,528462.2,710293.74,9.531
5704,528466.31,710284.62,9.405
5705,528470.41,710275.51,9.234
5706,528474.52,710266.39,9.216000000000001
5707,528478.63,710257.27,9.018
5708,528482.73,710248.15,9.036
5709,528486.84,710239.04,9.0
5710,528490.95,710229.92,9.261
5711,528495.06,710220.8,8.658
5712,528499.16,710211.68,7.425
5713,528503.27,710202.57,5.589
5714,528507.38,710193.45,3.6990000000000003
5715,528511.48,710184.33,2.043
5716,528515.59,710175.21,1.017
5717,528519.7,710166.09,11.357999999999999
5718,528385.07,710489.32,0.48600000000000004
5719,528389.17,710480.2,0.801
5720,528393.28,710471.08,1.683
5721,528397.39,710461.97,2.6550000000000002
5722,528401.49,710452.85,3.4290000000000003
5723,528405.6,710443.73,3.978
5724,528409.71,710434.61,4.779
5725,528413.82,710425.5,4.986
5726,528417.92,710416.38,5.472
5727,528422.03,710407.26,5.7330000000000005
5728,528426.14,710398.14,6.219
5729,528430.24,710389.02,6.831
5730,528434.35,710379.91,7.425
5731,528438.46,710370.79,7.884
5732,528442.57,710361.67,8.388
5733,528446.67,710352.55,8.451
5734,528450.78,710343.44,8.856
5735,528454.89,710334.32,9.216000000000001
5736,528458.99,710325.2,9.783
5737,528463.1,710316.08,9.927
5738,528467.21,710306.97,9.837
5739,528471.32,710297.85,9.756
5740,528475.42,710288.73,9.603
5741,528479.53,710279.61,9.225
5742,528483.64,710270.5,9.009
5743,528487.74,710261.38,9.099
5744,528491.85,710252.26,9.099
5745,528495.96,710243.14,9.234
5746,528500.07,710234.03,9.107999999999999
5747,528504.17,710224.91,8.793
5748,528508.28,710215.79,7.578
5749,528512.39,710206.67,6.129
5750,528516.5,710197.55,4.284
5751,528520.6,710188.44,2.358
5752,528524.71,710179.32,1.4400000000000002
5753,528528.82,710170.2,7.137
5754,528394.18,710493.43,0.47700000000000004
5755,528398.29,710484.31,0.47700000000000004
5756,528402.4,710475.19,0.801
5757,528406.5,710466.07,1.602
5758,528410.61,710456.96,3.159
5759,528414.72,710447.84,3.9240000000000004
5760,528418.83,710438.72,4.6259999999999994
5761,528422.93,710429.6,5.166
5762,528427.04,710420.48,5.391
5763,528431.15,710411.37,5.697
5764,528435.25,710402.25,6.111
5765,528439.36,710393.13,6.714
5766,528443.47,710384.01,7.226999999999999
5767,528447.58,710374.9,7.901999999999999
5768,528451.68,710365.78,8.235000000000001
5769,528455.79,710356.66,8.478
5770,528459.9,710347.54,8.766
5771,528464.0,710338.43,9.144
5772,528468.11,710329.31,9.585
5773,528472.22,710320.19,9.882000000000001
5774,528476.33,710311.07,10.017000000000001
5775,528480.43,710301.96,9.792000000000002
5776,528484.54,710292.84,9.891
5777,528488.65,710283.72,9.324
5778,528492.76,710274.6,9.225
5779,528496.86,710265.49,9.162
5780,528500.97,710256.37,9.063
5781,528505.08,710247.25,9.297
5782,528509.18,710238.13,9.081
5783,528513.29,710229.01,8.874
5784,528517.4,710219.9,7.659
5785,528521.51,710210.78,6.3
5786,528525.61,710201.66,4.788
5787,528529.72,710192.54,2.457
5788,528533.83,710183.43,1.566
5789,528537.93,710174.31,0.9
5790,528407.41,710488.42,0.279
5791,528411.51,710479.3,0.24300000000000002
5792,528415.62,710470.18,1.773
5793,528419.73,710461.06,3.024
5794,528423.84,710451.94,4.113
5795,528427.94,710442.83,4.5360000000000005
5796,528432.05,710433.71,5.067
5797,528436.16,710424.59,5.454
5798,528440.27,710415.47,5.760000000000001
5799,528444.37,710406.36,5.967
5800,528448.48,710397.24,6.507000000000001
5801,528452.59,710388.12,7.047000000000001
5802,528456.69,710379.0,7.470000000000001
5803,528460.8,710369.89,7.901999999999999
5804,528464.91,710360.77,8.433
5805,528469.02,710351.65,8.496
5806,528473.12,710342.53,8.937
5807,528477.23,710333.42,9.495000000000001
5808,528481.34,710324.3,9.882000000000001
5809,528485.44,710315.18,9.954
5810,528489.55,710306.06,10.053
5811,528493.66,710296.95,9.873000000000001
5812,528497.77,710287.83,9.774
5813,528501.87,710278.71,9.288
5814,528505.98,710269.59,9.144
5815,528510.09,710260.47,9.450000000000001
5816,528514.19,710251.36,9.351
5817,528518.3,710242.24,9.306000000000001
5818,528522.41,710233.12,8.937
5819,528526.52,710224.0,8.01
5820,528530.62,710214.89,6.426
5821,528534.73,710205.77,5.157000000000001
5822,528538.84,710196.65,3.6270000000000002
5823,528542.94,710187.53,2.2680000000000002
5824,528547.05,710178.42,1.098
5825,528551.16,710169.3,10.008
5826,528416.53,710492.52,0.47700000000000004
5827,528420.63,710483.4,0.522
5828,528424.74,710474.29,1.935
5829,528428.85,710465.17,3.0330000000000004
5830,528432.95,710456.05,4.068
5831,528437.06,710446.93,4.6259999999999994
5832,528441.17,710437.82,5.13
5833,528445.28,710428.7,5.643
5834,528449.38,710419.58,5.867999999999999
5835,528453.49,710410.46,5.931
5836,528457.6,710401.35,6.291
5837,528461.7,710392.23,6.813000000000001
5838,528465.81,710383.11,7.281
5839,528469.92,710373.99,7.722
5840,528474.03,710364.88,8.217
5841,528478.13,710355.76,8.523000000000001
5842,528482.24,710346.64,8.703
5843,528486.35,710337.52,9.306000000000001
5844,528490.45,710328.41,9.666
5845,528494.56,710319.29,9.909
5846,528498.67,710310.17,10.035
5847,528502.78,710301.05,10.071
5848,528506.88,710291.93,10.062
5849,528510.99,710282.82,9.666
5850,528515.1,710273.7,9.522
5851,528519.2,710264.58,9.54
5852,528523.31,710255.46,9.629999999999999
5853,528527.42,710246.35,9.485999999999999
5854,528531.53,710237.23,9.072000000000001
5855,528535.63,710228.11,8.217
5856,528539.74,710218.99,6.867
5857,528543.85,710209.88,5.634
5858,528547.96,710200.76,4.752000000000001
5859,528552.06,710191.64,3.447
5860,528556.17,710182.52,2.232
5861,528560.28,710173.41,4.077
5862,528429.75,710487.51,0.684
5863,528433.86,710478.39,2.097
5864,528437.96,710469.28,3.042
5865,528442.07,710460.16,4.041
5866,528446.18,710451.04,4.896000000000001
5867,528450.29,710441.92,5.22
5868,528454.39,710432.81,5.7509999999999994
5869,528458.5,710423.69,5.859
5870,528462.61,710414.57,5.949000000000001
5871,528466.71,710405.45,6.075
5872,528470.82,710396.34,6.534
5873,528474.93,710387.22,6.957000000000001
5874,528479.04,710378.1,7.362
